message_index,timestamp_ns,symbol,bid_price,ask_price,bid_size,ask_size,spread,source_path,limitation
53350,1517065844337252880,AYT,41.26,41.3,19109,3104,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53356,1517065844347001841,AYT,41.26,41.33,19109,25536,0.07000000000000028,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53358,1517065844379153045,AYT,41.26,41.28,19109,1332,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53360,1517065844380883687,AYT,41.26,41.28,19109,1248,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53361,1517065844416676526,AYT,41.26,41.28,19109,7643,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53365,1517065844426480465,AYT,41.26,41.33,19109,25536,0.07000000000000028,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53367,1517065844435491883,AYT,41.26,41.33,19083,25536,0.07000000000000028,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53368,1517065844463181255,AYT,41.26,41.29,19083,4695,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53372,1517065844524079621,AYT,41.26,41.32,19083,1506,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53374,1517065844534108580,AYT,41.26,41.27,19083,5676,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53376,1517065844559971899,AYT,41.26,41.27,19083,1813,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53379,1517065844616889494,AYT,41.26,41.32,19083,1506,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53380,1517065844638729476,AYT,41.26,41.27,19083,491,0.010000000000005116,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53385,1517065844648294720,AYT,41.26,41.32,19083,1506,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53388,1517065844655552722,AYT,41.26,41.32,13744,1506,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53393,1517065844696772249,AYT,41.26,41.32,8256,1506,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53395,1517065844707929044,AYT,41.26,41.32,3882,1506,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53400,1517065844746600678,AYT,41.26,41.32,3882,1506,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53401,1517065844772982814,AYT,41.28,41.32,1086,1506,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53403,1517065844790266179,AYT,41.28,41.32,1086,217,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53408,1517065844821955402,AYT,41.28,41.33,1086,23784,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53409,1517065844843879175,AYT,41.28,41.29,1086,137,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53414,1517065844892027741,AYT,41.26,41.29,5332,137,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53420,1517065844926950517,AYT,41.26,41.29,1450,137,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53422,1517065844935757208,AYT,41.26,41.33,1450,27153,0.07000000000000028,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53429,1517065844950017757,AYT,41.25,41.33,33375,27153,0.0799999999999983,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53430,1517065844980278785,AYT,41.25,41.26,33375,9425,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53432,1517065845030193688,AYT,41.25,41.26,33375,8228,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53434,1517065845041435725,AYT,41.25,41.26,33375,704,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53435,1517065845063989129,AYT,41.25,41.26,33375,4263,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53440,1517065845118798188,AYT,41.25,41.31,33375,2150,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53444,1517065845145699672,AYT,41.25,41.31,33375,265,0.060000000000002274,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53445,1517065845156627963,AYT,41.28,41.31,2232,265,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53446,1517065845181468669,AYT,41.29,41.31,9018,265,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53449,1517065845193498694,AYT,41.29,41.33,9018,35926,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53450,1517065845230485400,AYT,41.29,41.33,9018,40704,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53452,1517065845263988357,AYT,41.31,41.33,9950,40704,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53454,1517065845291496900,AYT,41.31,41.33,254,40704,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53459,1517065845382231532,AYT,41.3,41.33,3904,40704,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53460,1517065845407994294,AYT,41.3,41.33,10169,40704,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53463,1517065845420294270,AYT,41.3,41.33,4272,40704,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53465,1517065845440967636,AYT,41.32,41.33,4335,40704,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53466,1517065845452835137,AYT,41.32,41.33,9583,40704,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53469,1517065845490507568,AYT,41.32,41.33,9583,38612,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53471,1517065845500229467,AYT,41.32,41.33,9326,38612,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53475,1517065845515511317,AYT,41.32,41.33,2386,38612,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53477,1517065845528260334,AYT,41.32,41.33,2386,38176,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53480,1517065845578561656,AYT,41.3,41.33,4272,38176,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53481,1517065845631787901,AYT,41.3,41.32,4272,8115,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53486,1517065845665800355,AYT,41.3,41.32,2703,8115,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53488,1517065845700662097,AYT,41.3,41.32,2703,4935,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53497,1517065845849009366,AYT,41.29,41.32,15833,4935,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53500,1517065845872818648,AYT,41.29,41.32,15833,1059,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53505,1517065845968577309,AYT,41.3,41.32,1323,1059,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53506,1517065846005013296,AYT,41.3,41.32,1601,1059,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53508,1517065846036059531,AYT,41.3,41.32,1592,1059,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53513,1517065846060123633,AYT,41.29,41.32,15833,1059,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53520,1517065846106070251,AYT,41.29,41.33,15833,38151,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53525,1517065846143043619,AYT,41.29,41.33,15833,34957,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53527,1517065846166058883,AYT,41.29,41.33,10787,34957,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53532,1517065846228876914,AYT,41.29,41.33,6454,34957,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53533,1517065846239902034,AYT,41.29,41.33,6454,38289,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53536,1517065846262310560,AYT,41.28,41.33,2676,38289,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53545,1517065846455439601,AYT,41.28,41.32,2676,6054,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53548,1517065846465493594,AYT,41.28,41.32,1843,6054,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53553,1517065846527372404,AYT,41.29,41.32,5646,6054,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53558,1517065846576134126,AYT,41.28,41.32,2642,6054,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53559,1517065846600155723,AYT,41.3,41.32,3005,6054,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53565,1517065846661817530,AYT,41.28,41.32,2642,6054,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53569,1517065846758690428,AYT,41.28,41.33,2642,38289,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53570,1517065846768276337,AYT,41.29,41.33,276,38289,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53572,1517065846833896642,AYT,41.29,41.31,276,1359,0.020000000000003126,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53579,1517065846884812488,AYT,41.28,41.31,2642,1359,0.030000000000001137,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53582,1517065846893330282,AYT,41.28,41.33,2642,38289,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53584,1517065846989865007,AYT,41.28,41.33,10814,38289,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53588,1517065846996718519,AYT,41.28,41.33,3142,38289,0.04999999999999716,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53594,1517065847058852123,AYT,41.27,41.33,28547,38289,0.05999999999999517,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53596,1517065847125757607,AYT,41.27,41.33,28547,45271,0.05999999999999517,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53602,1517065847262900064,AYT,41.27,41.31,28547,1672,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53609,1517065847283720754,AYT,41.27,41.31,23473,1672,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53616,1517065847334568036,AYT,41.27,41.31,14280,1672,0.03999999999999915,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53621,1517065847379054044,AYT,41.27,41.33,14280,45271,0.05999999999999517,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53626,1517065847455757524,AYT,41.31,41.33,4217,45271,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53628,1517065847501183329,AYT,41.31,41.33,4031,45271,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53631,1517065847548551392,AYT,41.31,41.33,3481,45271,0.01999999999999602,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53633,1517065847557336819,AYT,41.32,41.33,654,45271,0.00999999999999801,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53636,1517065847679522579,ZWZZT,0.98,9.9,4716,5432,8.92,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53637,1517065847749694550,ZWZZT,0.98,9.9,4716,8765,8.92,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53638,1517065847793597242,ZWZZT,1.03,9.9,2320,8765,8.870000000000001,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53639,1517065847913812417,ZWZZT,1.03,9.9,2320,12145,8.870000000000001,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53640,1517065847960753899,ZWZZT,1.03,9.9,2320,12346,8.870000000000001,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53641,1517065848039876923,ZWZZT,1.03,9.9,5642,12346,8.870000000000001,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53642,1517065848085958687,ZWZZT,1.03,9.9,5642,14103,8.870000000000001,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53643,1517065848107120823,ZWZZT,1.04,9.9,4712,14103,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53644,1517065848269446977,ZWZZT,1.04,9.9,4712,14845,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53645,1517065848302739857,ZWZZT,1.04,9.9,5093,14845,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53646,1517065848315664816,ZWZZT,1.04,9.9,5093,15894,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53647,1517065848372318122,ZWZZT,1.04,9.9,5093,17508,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53648,1517065848406928496,ZWZZT,1.04,9.9,5093,23539,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53649,1517065848473515379,ZWZZT,1.04,9.9,5093,28164,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53650,1517065848505121993,ZWZZT,1.04,9.9,5093,28438,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53651,1517065848550285334,ZWZZT,1.04,9.9,5093,31785,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53652,1517065848573460109,ZWZZT,1.04,9.9,5093,31934,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53653,1517065848623419435,ZWZZT,1.04,9.9,5093,33979,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53654,1517065848873303829,ZWZZT,1.04,9.9,5093,40771,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53657,1517065849121698514,ZWZZT,1.04,9.9,5093,45789,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53658,1517065849134050777,ZWZZT,1.04,9.9,5093,54475,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53659,1517065849144104610,ZWZZT,1.04,9.9,5093,58297,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53660,1517065849251753175,ZWZZT,1.04,9.9,5093,58890,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53661,1517065849263734524,ZWZZT,1.04,9.9,5093,65676,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53662,1517065849319905341,ZWZZT,1.04,9.9,5093,65999,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53663,1517065849375933722,ZWZZT,1.04,9.9,5093,75815,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53664,1517065849419373392,ZWZZT,1.04,9.9,5093,78584,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53665,1517065849508637430,ZWZZT,1.04,9.9,5093,88153,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53666,1517065849555898409,ZWZZT,1.04,9.9,5093,94706,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53667,1517065849677869794,ZWZZT,1.04,9.9,5093,97099,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53668,1517065849721397953,ZWZZT,1.04,9.9,5093,97685,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53669,1517065849817112973,ZWZZT,1.04,9.9,5093,98166,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53670,1517065849873841445,ZWZZT,1.04,9.9,5093,101114,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53671,1517065849920098221,ZWZZT,1.04,9.9,5093,104846,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53672,1517065849942315603,ZWZZT,1.04,9.9,5093,105451,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53673,1517065849995918488,ZWZZT,1.04,9.9,5093,108334,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53674,1517065850027966360,ZWZZT,1.04,9.9,5093,108881,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53675,1517065850041119846,ZWZZT,1.04,9.9,5093,115600,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53676,1517065850182625290,ZWZZT,1.04,9.9,5093,117885,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53679,1517065850291268673,ZWZZT,1.04,9.9,5093,118083,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53681,1517065850303659462,ATOS,0.5401,0.5402,1774,8754,9.999999999998899e-05,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53682,1517065850361945237,ZWZZT,1.04,9.9,5093,120369,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53683,1517065850424718805,ZWZZT,1.04,9.9,5093,127894,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53684,1517065850454285378,ZWZZT,1.04,9.9,5093,130595,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53685,1517065850543802145,ZWZZT,1.04,9.9,5093,135150,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53686,1517065850581803309,ZWZZT,1.04,9.9,5093,140617,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53689,1517065850718679859,ZWZZT,1.04,9.9,5093,147383,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53690,1517065850731487528,ZWZZT,1.04,9.9,5093,149854,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53692,1517065850908764642,ATU,18.7,25.65,17883,4289,6.949999999999999,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53693,1517065850931741105,ZWZZT,1.04,9.9,5093,152014,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53694,1517065851011087648,ZWZZT,1.04,9.9,5093,152134,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53695,1517065851044326764,ZWZZT,1.04,9.9,5093,159143,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53696,1517065851152355988,ZWZZT,1.04,9.9,5093,164840,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
53697,1517065851240679548,ZWZZT,1.04,9.9,5093,173365,8.86,data_contracts/fixtures/public_iex/20180127_IEXTP1_TOPS1.6.pcap.gz,aggregated TOPS best quote; not order-level queue data
